"leetcode_45"	"<p>给你一个非负整数数组 <code>nums</code> ，你最初位于数组的第一个位置。</p>

<p>数组中的每个元素代表你在该位置可以跳跃的最大长度。</p>

<p>你的目标是使用最少的跳跃次数到达数组的最后一个位置。</p>

<p>假设你总是可以到达数组的最后一个位置。</p>

<p> </p>

<p><strong>示例 1:</strong></p>

<pre>
<strong>输入:</strong> nums = [2,3,1,1,4]
<strong>输出:</strong> 2
<strong>解释:</strong> 跳到最后一个位置的最小跳跃数是 <code>2</code>。
     从下标为 0 跳到下标为 1 的位置，跳 <code>1</code> 步，然后跳 <code>3</code> 步到达数组的最后一个位置。
</pre>

<p><strong>示例 2:</strong></p>

<pre>
<strong>输入:</strong> nums = [2,3,0,1,4]
<strong>输出:</strong> 2
</pre>

<p> </p>

<p><strong>提示:</strong></p>

<ul>
    <li><code>1 <= nums.length <= 10<sup>4</sup></code></li>
    <li><code>0 <= nums[i] <= 1000</code></li>
</ul>
<div><div>Related Topics</div><div><li>贪心</li><li>数组</li><li>动态规划</li></div></div><br><div><li>👍 1387</li><li>👎 0</li></div>"	"<xmp>class Solution {

    int length = 0;
    int[] nums = null;

    public int jump(int[] $nums) {
        length = $nums.length;
        nums = new int[length + 1];
        System.arraycopy($nums, 0, nums, 1, length);
        int i = 1, max = 1, count = 0;

        while (max < length) {
            int nextMax = max;
            while (i <= length && i <= max) {
                nextMax = Math.max(i + nums[i], nextMax);
                i++;
            }
            max = nextMax;
            count++;
        }
        return count;
    }
}
</xmp>"	"leetcode"
"leetcode_46"	"<p>给定一个不含重复数字的数组 <code>nums</code> ，返回其 <em>所有可能的全排列</em> 。你可以 <strong>按任意顺序</strong> 返回答案。</p>

<p>&nbsp;</p>

<p><strong>示例 1：</strong></p>

<pre>
<strong>输入：</strong>nums = [1,2,3]
<strong>输出：</strong>[[1,2,3],[1,3,2],[2,1,3],[2,3,1],[3,1,2],[3,2,1]]
</pre>

<p><strong>示例 2：</strong></p>

<pre>
<strong>输入：</strong>nums = [0,1]
<strong>输出：</strong>[[0,1],[1,0]]
</pre>

<p><strong>示例 3：</strong></p>

<pre>
<strong>输入：</strong>nums = [1]
<strong>输出：</strong>[[1]]
</pre>

<p>&nbsp;</p>

<p><strong>提示：</strong></p>

<ul>
    <li><code>1 &lt;= nums.length &lt;= 6</code></li>
    <li><code>-10 &lt;= nums[i] &lt;= 10</code></li>
    <li><code>nums</code> 中的所有整数 <strong>互不相同</strong></li>
</ul>
<div><div>Related Topics</div><div><li>数组</li><li>回溯</li></div></div><br><div><li>👍 1742</li><li>👎 0</li></div>"	"<xmp>class Solution {

    int length = 0;
    int[] nums = null;

    int count = 0;
    boolean[] used = null;
    LinkedList<Integer> cs = new LinkedList<>();
    LinkedList<Integer> ss = new LinkedList<>();

    List<List<Integer>> ans = new ArrayList<>();

    public List<List<Integer>> permute(int[] nums) {
        Arrays.sort(nums);
        this.length = nums.length;
        this.nums = nums;
        used = new boolean[length];

        push();
        while (!cs.isEmpty()) {
            Integer c = cs.peek();
            if (ss.peek() != c) {
                // 方法进入
                ss.push(c);
                used[c] = true;
                count++;
                push();
            } else {
                // 方法退出
                if (count == length) {
                    add();
                }
                ss.pop();
                cs.pop();
                used[c] = false;
                count--;
            }
        }
        return ans;
    }

    void push() {
        int i = 0;
        while (i < length) {
            if (!used[i]) {
                cs.push(i);
            }
            i++;
        }
    }

    void add() {
        List<Integer> tl = new ArrayList<>();
        for (int i = ss.size() - 1; i >= 0; i--) {
            tl.add(nums[ss.get(i)]);
        }
        ans.add(tl);
    }

}
</xmp>"	"leetcode"
"leetcode_47"	"<p>给定一个可包含重复数字的序列 <code>nums</code> ，<em><strong>按任意顺序</strong></em> 返回所有不重复的全排列。</p>

<p>&nbsp;</p>

<p><strong>示例 1：</strong></p>

<pre>
<strong>输入：</strong>nums = [1,1,2]
<strong>输出：</strong>
[[1,1,2],
 [1,2,1],
 [2,1,1]]
</pre>

<p><strong>示例 2：</strong></p>

<pre>
<strong>输入：</strong>nums = [1,2,3]
<strong>输出：</strong>[[1,2,3],[1,3,2],[2,1,3],[2,3,1],[3,1,2],[3,2,1]]
</pre>

<p>&nbsp;</p>

<p><strong>提示：</strong></p>

<ul>
    <li><code>1 &lt;= nums.length &lt;= 8</code></li>
    <li><code>-10 &lt;= nums[i] &lt;= 10</code></li>
</ul>
<div><div>Related Topics</div><div><li>数组</li><li>回溯</li></div></div><br><div><li>👍 940</li><li>👎 0</li></div>"	"<xmp>class Solution {

    int length = 0;
    int[] nums = null;

    int count = 0;
    boolean used[] = null;
    LinkedList<Integer> cs = new LinkedList<>();
    LinkedList<Integer> ss = new LinkedList<>();

    List<List<Integer>> ans = new ArrayList<>();

    public List<List<Integer>> permuteUnique(int[] $nums) {
        Arrays.sort($nums);
        length = $nums.length;
        nums = new int[length + 1];
        used = new boolean[length + 1];
        System.arraycopy($nums, 0, nums, 1, length);
        nums[0] = Integer.MIN_VALUE;

        push();
        while (!cs.isEmpty()) {
            Integer c = cs.peek();
            if (ss.peek() != c) {
                ss.push(c);
                // 连续的都设置为used
                used[c] = true;
                count++;
                push();
            } else {
                if (count == length) {
                    add();
                }
                cs.pop();
                ss.pop();
                // 连续的都设置为used
                used[c] = false;
                count--;
            }
        }

        return ans;
    }

    void push() {
        int i = 1;
        while (i <= length) {
            if (!used[i] && !(!used[i - 1] && nums[i] == nums[i - 1])) {
                cs.push(i);
            }
            i++;
        }
    }

    void add() {
        List<Integer> tl = new ArrayList<>();
        for (int i = ss.size() - 1; i >= 0; i--) {
            tl.add(nums[ss.get(i)]);
        }
        ans.add(tl);
    }

}
</xmp>"	"leetcode"
"leetcode_48"	"<p>给定一个 <em>n&nbsp;</em>×&nbsp;<em>n</em> 的二维矩阵&nbsp;<code>matrix</code> 表示一个图像。请你将图像顺时针旋转 90 度。</p>

<p>你必须在<strong><a href=""https://baike.baidu.com/item/%E5%8E%9F%E5%9C%B0%E7%AE%97%E6%B3%95"" target=""_blank""> 原地</a></strong> 旋转图像，这意味着你需要直接修改输入的二维矩阵。<strong>请不要 </strong>使用另一个矩阵来旋转图像。</p>

<p>&nbsp;</p>

<p><strong>示例 1：</strong></p>
<img alt="""" src=""https://assets.leetcode.com/uploads/2020/08/28/mat1.jpg"" style=""height: 188px; width: 500px;"" />
<pre>
<strong>输入：</strong>matrix = [[1,2,3],[4,5,6],[7,8,9]]
<strong>输出：</strong>[[7,4,1],[8,5,2],[9,6,3]]
</pre>

<p><strong>示例 2：</strong></p>
<img alt="""" src=""https://assets.leetcode.com/uploads/2020/08/28/mat2.jpg"" style=""height: 201px; width: 500px;"" />
<pre>
<strong>输入：</strong>matrix = [[5,1,9,11],[2,4,8,10],[13,3,6,7],[15,14,12,16]]
<strong>输出：</strong>[[15,13,2,5],[14,3,4,1],[12,6,8,9],[16,7,10,11]]
</pre>

<p>&nbsp;</p>

<p><strong>提示：</strong></p>

<ul>
    <li><code>n == matrix.length == matrix[i].length</code></li>
    <li><code>1 &lt;= n &lt;= 20</code></li>
    <li><code>-1000 &lt;= matrix[i][j] &lt;= 1000</code></li>
</ul>

<p>&nbsp;</p>
<div><div>Related Topics</div><div><li>数组</li><li>数学</li><li>矩阵</li></div></div><br><div><li>👍 1157</li><li>👎 0</li></div>"	"<xmp>class Solution {
    public void rotate(int[][] matrix) {
        int n = matrix.length - 1;
        int t = 0, l = 0, r = n, b = n;

        while (true) {

            int[] temp = new int[r - l];

            // 将上面一行移出
            for (int i = l; i < r; i++) {
                temp[i - l] = matrix[t][i];
            }

            for (int i = b; i > t; i--) {
                matrix[t][n - i] = matrix[i][l];
            }

            for (int i = r; i > l; i--) {
                matrix[i][l] = matrix[b][i];
            }

            for (int i = t; i < b; i++) {
                matrix[b][n - i] = matrix[i][r];
            }

            for (int i = l; i < r; i++) {
                matrix[i][r] = temp[i - l];
            }

            t++;
            l++;
            r--;
            b--;

            if (t > b)
                break;
        }
    }
}
</xmp>"	"leetcode"
"leetcode_49"	"<p>给你一个字符串数组，请你将 <strong>字母异位词</strong> 组合在一起。可以按任意顺序返回结果列表。</p>

<p><strong>字母异位词</strong> 是由重新排列源单词的字母得到的一个新单词，所有源单词中的字母通常恰好只用一次。</p>

<p>&nbsp;</p>

<p><strong>示例 1:</strong></p>

<pre>
<strong>输入:</strong> strs = <code>[""eat"", ""tea"", ""tan"", ""ate"", ""nat"", ""bat""]</code>
<strong>输出: </strong>[[""bat""],[""nat"",""tan""],[""ate"",""eat"",""tea""]]</pre>

<p><strong>示例 2:</strong></p>

<pre>
<strong>输入:</strong> strs = <code>[""""]</code>
<strong>输出: </strong>[[""""]]
</pre>

<p><strong>示例 3:</strong></p>

<pre>
<strong>输入:</strong> strs = <code>[""a""]</code>
<strong>输出: </strong>[[""a""]]</pre>

<p>&nbsp;</p>

<p><strong>提示：</strong></p>

<ul>
    <li><code>1 &lt;= strs.length &lt;= 10<sup>4</sup></code></li>
    <li><code>0 &lt;= strs[i].length &lt;= 100</code></li>
    <li><code>strs[i]</code>&nbsp;仅包含小写字母</li>
</ul>
<div><div>Related Topics</div><div><li>哈希表</li><li>字符串</li><li>排序</li></div></div><br><div><li>👍 1002</li><li>👎 0</li></div>"	"<xmp>class Solution {
    public List<List<String>> groupAnagrams(String[] strs) {
        Map<String, List<String>> group = Arrays.stream(strs).collect(
                Collectors.groupingBy(str -> {
                    // 返回 str 排序后的结果。
                    // 按排序后的结果来grouping by，算子类似于 sql 里的 group by。
                        char[] array = str.toCharArray();
                        Arrays.sort(array);
                        return new String(array);
                    }));

        return new ArrayList<>(group.values());
    }
}
</xmp>"	"leetcode"
"leetcode_50"	"<p>实现&nbsp;<a href=""https://www.cplusplus.com/reference/valarray/pow/"" target=""_blank"">pow(<em>x</em>, <em>n</em>)</a>&nbsp;，即计算 <code>x</code> 的 <code>n</code> 次幂函数（即，<code>x<sup>n</sup></code><sup><span style=""font-size:10.8333px""> </span></sup>）。</p>

<p>&nbsp;</p>

<p><strong>示例 1：</strong></p>

<pre>
<strong>输入：</strong>x = 2.00000, n = 10
<strong>输出：</strong>1024.00000
</pre>

<p><strong>示例 2：</strong></p>

<pre>
<strong>输入：</strong>x = 2.10000, n = 3
<strong>输出：</strong>9.26100
</pre>

<p><strong>示例 3：</strong></p>

<pre>
<strong>输入：</strong>x = 2.00000, n = -2
<strong>输出：</strong>0.25000
<strong>解释：</strong>2<sup>-2</sup> = 1/2<sup>2</sup> = 1/4 = 0.25
</pre>

<p>&nbsp;</p>

<p><strong>提示：</strong></p>

<ul>
    <li><code>-100.0 &lt; x &lt; 100.0</code></li>
    <li><code>-2<sup>31</sup> &lt;= n &lt;= 2<sup>31</sup>-1</code></li>
    <li><code>-10<sup>4</sup> &lt;= x<sup>n</sup> &lt;= 10<sup>4</sup></code></li>
</ul>
<div><div>Related Topics</div><div><li>递归</li><li>数学</li></div></div><br><div><li>👍 904</li><li>👎 0</li></div>"	"<xmp>class Solution {
    public double myPow(double x, int n) {
        return 0;
    }
}
</xmp>"	"leetcode"
"leetcode_54"	"<p>给你一个 <code>m</code> 行 <code>n</code> 列的矩阵 <code>matrix</code> ，请按照 <strong>顺时针螺旋顺序</strong> ，返回矩阵中的所有元素。</p>

<p> </p>

<p><strong>示例 1：</strong></p>
<img alt="""" src=""https://assets.leetcode.com/uploads/2020/11/13/spiral1.jpg"" style=""width: 242px; height: 242px;"" />
<pre>
<strong>输入：</strong>matrix = [[1,2,3],[4,5,6],[7,8,9]]
<strong>输出：</strong>[1,2,3,6,9,8,7,4,5]
</pre>

<p><strong>示例 2：</strong></p>
<img alt="""" src=""https://assets.leetcode.com/uploads/2020/11/13/spiral.jpg"" style=""width: 322px; height: 242px;"" />
<pre>
<strong>输入：</strong>matrix = [[1,2,3,4],[5,6,7,8],[9,10,11,12]]
<strong>输出：</strong>[1,2,3,4,8,12,11,10,9,5,6,7]
</pre>

<p> </p>

<p><strong>提示：</strong></p>

<ul>
    <li><code>m == matrix.length</code></li>
    <li><code>n == matrix[i].length</code></li>
    <li><code>1 <= m, n <= 10</code></li>
    <li><code>-100 <= matrix[i][j] <= 100</code></li>
</ul>
<div><div>Related Topics</div><div><li>数组</li><li>矩阵</li><li>模拟</li></div></div><br><div><li>👍 976</li><li>👎 0</li></div>"	"<xmp>class Solution {
    public List<Integer> spiralOrder(int[][] matrix) {
        List<Integer> ans = new ArrayList<>();
        int left = 1, right = matrix[0].length;
        int top = 1, down = matrix.length;

        while (true) {
            // 上边界：从左到右扫描
            for (int i = left; i <= right; i++) {
                ans.add(matrix[top - 1][i - 1]);
            }
            // 上边界向下移动
            top++;
            if (top > down)
                break;

            // 右边界：从上往下扫描
            for (int i = top; i <= down; i++) {
                ans.add(matrix[i - 1][right - 1]);
            }
            // 右边界向左移动
            right--;
            if (left > right)
                break;

            // 下边界：从右往左扫描
            for (int i = right; i >= left; i--) {
                ans.add(matrix[down - 1][i - 1]);
            }
            // 下边界上移
            down--;
            if (top > down)
                break;

            // 左边界：从下往上扫描
            for (int i = down; i >= top; i--) {
                ans.add(matrix[i - 1][left - 1]);
            }
            // 左边界向右移动
            left++;
            if (left > right)
                break;

        }

        return ans;
    }
}
</xmp>"	"leetcode"
"leetcode_55"	"<p>给定一个非负整数数组 <code>nums</code> ，你最初位于数组的 <strong>第一个下标</strong> 。</p>

<p>数组中的每个元素代表你在该位置可以跳跃的最大长度。</p>

<p>判断你是否能够到达最后一个下标。</p>

<p> </p>

<p><strong>示例 1：</strong></p>

<pre>
<strong>输入：</strong>nums = [2,3,1,1,4]
<strong>输出：</strong>true
<strong>解释：</strong>可以先跳 1 步，从下标 0 到达下标 1, 然后再从下标 1 跳 3 步到达最后一个下标。
</pre>

<p><strong>示例 2：</strong></p>

<pre>
<strong>输入：</strong>nums = [3,2,1,0,4]
<strong>输出：</strong>false
<strong>解释：</strong>无论怎样，总会到达下标为 3 的位置。但该下标的最大跳跃长度是 0 ， 所以永远不可能到达最后一个下标。
</pre>

<p> </p>

<p><strong>提示：</strong></p>

<ul>
    <li><code>1 <= nums.length <= 3 * 10<sup>4</sup></code></li>
    <li><code>0 <= nums[i] <= 10<sup>5</sup></code></li>
</ul>
<div><div>Related Topics</div><div><li>贪心</li><li>数组</li><li>动态规划</li></div></div><br><div><li>👍 1627</li><li>👎 0</li></div>"	"<xmp>class Solution {

    int length = 0;
    int[] nums = null;

    public boolean canJump(int[] $nums) {
        length = $nums.length;
        nums = new int[length + 1];
        System.arraycopy($nums, 0, nums, 1, length);

        int i = 1, max = 1;

        while (max < length) {
            int nextMax = max;
            while (i <= length && i <= max) {
                nextMax = Math.max(i + nums[i], nextMax);
                i++;
            }

            if (nextMax == max) {
                return false;
            } else {
                max = nextMax;
            }
        }

        return true;
    }
}
</xmp>"	"leetcode"
"leetcode_56"	"<p>以数组 <code>intervals</code> 表示若干个区间的集合，其中单个区间为 <code>intervals[i] = [start<sub>i</sub>, end<sub>i</sub>]</code> 。请你合并所有重叠的区间，并返回&nbsp;<em>一个不重叠的区间数组，该数组需恰好覆盖输入中的所有区间</em>&nbsp;。</p>

<p>&nbsp;</p>

<p><strong>示例 1：</strong></p>

<pre>
<strong>输入：</strong>intervals = [[1,3],[2,6],[8,10],[15,18]]
<strong>输出：</strong>[[1,6],[8,10],[15,18]]
<strong>解释：</strong>区间 [1,3] 和 [2,6] 重叠, 将它们合并为 [1,6].
</pre>

<p><strong>示例&nbsp;2：</strong></p>

<pre>
<strong>输入：</strong>intervals = [[1,4],[4,5]]
<strong>输出：</strong>[[1,5]]
<strong>解释：</strong>区间 [1,4] 和 [4,5] 可被视为重叠区间。</pre>

<p>&nbsp;</p>

<p><strong>提示：</strong></p>

<ul>
    <li><code>1 &lt;= intervals.length &lt;= 10<sup>4</sup></code></li>
    <li><code>intervals[i].length == 2</code></li>
    <li><code>0 &lt;= start<sub>i</sub> &lt;= end<sub>i</sub> &lt;= 10<sup>4</sup></code></li>
</ul>
<div><div>Related Topics</div><div><li>数组</li><li>排序</li></div></div><br><div><li>👍 1284</li><li>👎 0</li></div>"	"<xmp>class Solution {

    public int[][] merge(int[][] intervals) {
        List<int[]> list = new ArrayList<>();
        Arrays.sort(intervals, new Comparator<int[]>() {
            @Override
            public int compare(int[] o1, int[] o2) {
                return Integer.compare(o1[0], o2[0]);
            }
        });

        int i = 0;
        int length = intervals.length;
        while (i < length) {
            int[] t = new int[2];
            int start = intervals[i][0];
            int end = intervals[i][1];
            while (i < length - 1 && end >= intervals[i + 1][0]) {
                // 在这里控制条件
                end = Math.max(end, intervals[i + 1][1]);
                i++;
            }
            t[0] = start;
            t[1] = end;
            list.add(t);
            i++;
        }

        int[][] ans = new int[list.size()][];
        for (int j = 0; j < list.size(); j++) {
            ans[j] = list.get(j);
        }
        return ans;
    }
}
</xmp>"	"leetcode"
"leetcode_59"	"<p>给你一个正整数 <code>n</code> ，生成一个包含 <code>1</code> 到 <code>n<sup>2</sup></code> 所有元素，且元素按顺时针顺序螺旋排列的 <code>n x n</code> 正方形矩阵 <code>matrix</code> 。</p>

<p> </p>

<p><strong>示例 1：</strong></p>
<img alt="""" src=""https://assets.leetcode.com/uploads/2020/11/13/spiraln.jpg"" style=""width: 242px; height: 242px;"" />
<pre>
<strong>输入：</strong>n = 3
<strong>输出：</strong>[[1,2,3],[8,9,4],[7,6,5]]
</pre>

<p><strong>示例 2：</strong></p>

<pre>
<strong>输入：</strong>n = 1
<strong>输出：</strong>[[1]]
</pre>

<p> </p>

<p><strong>提示：</strong></p>

<ul>
    <li><code>1 <= n <= 20</code></li>
</ul>
<div><div>Related Topics</div><div><li>数组</li><li>矩阵</li><li>模拟</li></div></div><br><div><li>👍 590</li><li>👎 0</li></div>"	"<xmp>class Solution {
    public int[][] generateMatrix(int n) {
        int t = 0, l = 0, r = n - 1, b = n - 1;
        int[][] mat = new int[n][n];
        int num = 1;
        while (true) {

            for (int i = l; i <= r; i++)
                mat[t][i] = num++; // left to right.
            t++;
            if (t > b)
                break;

            for (int i = t; i <= b; i++)
                mat[i][r] = num++; // top to bottom.
            r--;
            if (l > r)
                break;

            for (int i = r; i >= l; i--)
                mat[b][i] = num++; // right to left.
            b--;
            if (t > b)
                break;

            for (int i = b; i >= t; i--)
                mat[i][l] = num++; // bottom to top.
            l++;
            if (l > r)
                break;
        }
        return mat;
    }
}
</xmp>"	"leetcode"
"leetcode_62"	"<p>一个机器人位于一个 <code>m x n</code><em> </em>网格的左上角 （起始点在下图中标记为 “Start” ）。</p>

<p>机器人每次只能向下或者向右移动一步。机器人试图达到网格的右下角（在下图中标记为 “Finish” ）。</p>

<p>问总共有多少条不同的路径？</p>

<p> </p>

<p><strong>示例 1：</strong></p>
<img src=""https://assets.leetcode.com/uploads/2018/10/22/robot_maze.png"" />
<pre>
<strong>输入：</strong>m = 3, n = 7
<strong>输出：</strong>28</pre>

<p><strong>示例 2：</strong></p>

<pre>
<strong>输入：</strong>m = 3, n = 2
<strong>输出：</strong>3
<strong>解释：</strong>
从左上角开始，总共有 3 条路径可以到达右下角。
1. 向右 -> 向下 -> 向下
2. 向下 -> 向下 -> 向右
3. 向下 -> 向右 -> 向下
</pre>

<p><strong>示例 3：</strong></p>

<pre>
<strong>输入：</strong>m = 7, n = 3
<strong>输出：</strong>28
</pre>

<p><strong>示例 4：</strong></p>

<pre>
<strong>输入：</strong>m = 3, n = 3
<strong>输出：</strong>6</pre>

<p> </p>

<p><strong>提示：</strong></p>

<ul>
    <li><code>1 <= m, n <= 100</code></li>
    <li>题目数据保证答案小于等于 <code>2 * 10<sup>9</sup></code></li>
</ul>
<div><div>Related Topics</div><div><li>数学</li><li>动态规划</li><li>组合数学</li></div></div><br><div><li>👍 1272</li><li>👎 0</li></div>"	"<xmp>class Solution {
    public int uniquePaths(int m, int n) {
        return 0;
    }
}
</xmp>"	"leetcode"
"leetcode_64"	"<p>给定一个包含非负整数的 <code><em>m</em> x <em>n</em></code> 网格 <code>grid</code> ，请找出一条从左上角到右下角的路径，使得路径上的数字总和为最小。</p>

<p><strong>说明：</strong>每次只能向下或者向右移动一步。</p>

<p> </p>

<p><strong>示例 1：</strong></p>
<img alt="""" src=""https://assets.leetcode.com/uploads/2020/11/05/minpath.jpg"" style=""width: 242px; height: 242px;"" />
<pre>
<strong>输入：</strong>grid = [[1,3,1],[1,5,1],[4,2,1]]
<strong>输出：</strong>7
<strong>解释：</strong>因为路径 1→3→1→1→1 的总和最小。
</pre>

<p><strong>示例 2：</strong></p>

<pre>
<strong>输入：</strong>grid = [[1,2,3],[4,5,6]]
<strong>输出：</strong>12
</pre>

<p> </p>

<p><strong>提示：</strong></p>

<ul>
    <li><code>m == grid.length</code></li>
    <li><code>n == grid[i].length</code></li>
    <li><code>1 <= m, n <= 200</code></li>
    <li><code>0 <= grid[i][j] <= 100</code></li>
</ul>
<div><div>Related Topics</div><div><li>数组</li><li>动态规划</li><li>矩阵</li></div></div><br><div><li>👍 1132</li><li>👎 0</li></div>"	"<xmp>class Solution {
    public int minPathSum(int[][] grid) {
        return 0;
    }
}
</xmp>"	"leetcode"
"leetcode_71"	"<p>给你一个字符串 <code>path</code> ，表示指向某一文件或目录的 Unix 风格 <strong>绝对路径 </strong>（以 <code>'/'</code> 开头），请你将其转化为更加简洁的规范路径。</p>

<p class=""MachineTrans-lang-zh-CN"">在 Unix 风格的文件系统中，一个点（<code>.</code>）表示当前目录本身；此外，两个点 （<code>..</code>） 表示将目录切换到上一级（指向父目录）；两者都可以是复杂相对路径的组成部分。任意多个连续的斜杠（即，<code>'//'</code>）都被视为单个斜杠 <code>'/'</code> 。 对于此问题，任何其他格式的点（例如，<code>'...'</code>）均被视为文件/目录名称。</p>

<p>请注意，返回的 <strong>规范路径</strong> 必须遵循下述格式：</p>

<ul>
    <li>始终以斜杠 <code>'/'</code> 开头。</li>
    <li>两个目录名之间必须只有一个斜杠 <code>'/'</code> 。</li>
    <li>最后一个目录名（如果存在）<strong>不能 </strong>以 <code>'/'</code> 结尾。</li>
    <li>此外，路径仅包含从根目录到目标文件或目录的路径上的目录（即，不含 <code>'.'</code> 或 <code>'..'</code>）。</li>
</ul>

<p>返回简化后得到的 <strong>规范路径</strong> 。</p>

<p> </p>

<p><strong>示例 1：</strong></p>

<pre>
<strong>输入：</strong>path = ""/home/""
<strong>输出：</strong>""/home""
<strong>解释：</strong>注意，最后一个目录名后面没有斜杠。 </pre>

<p><strong>示例 2：</strong></p>

<pre>
<strong>输入：</strong>path = ""/../""
<strong>输出：</strong>""/""
<strong>解释：</strong>从根目录向上一级是不可行的，因为根目录是你可以到达的最高级。
</pre>

<p><strong>示例 3：</strong></p>

<pre>
<strong>输入：</strong>path = ""/home//foo/""
<strong>输出：</strong>""/home/foo""
<strong>解释：</strong>在规范路径中，多个连续斜杠需要用一个斜杠替换。
</pre>

<p><strong>示例 4：</strong></p>

<pre>
<strong>输入：</strong>path = ""/a/./b/../../c/""
<strong>输出：</strong>""/c""
</pre>

<p> </p>

<p><strong>提示：</strong></p>

<ul>
    <li><code>1 <= path.length <= 3000</code></li>
    <li><code>path</code> 由英文字母，数字，<code>'.'</code>，<code>'/'</code> 或 <code>'_'</code> 组成。</li>
    <li><code>path</code> 是一个有效的 Unix 风格绝对路径。</li>
</ul>
<div><div>Related Topics</div><div><li>栈</li><li>字符串</li></div></div><br><div><li>👍 446</li><li>👎 0</li></div>"	"<xmp>class Solution {
    public String simplifyPath(String path) {
        LinkedList<String> d = new LinkedList<>();
        int n = path.length();
        int i = 0;
        while (i < n) {
            if (path.charAt(i) == '/') {
                i++;
                continue;
            }
            int j = i + 1;
            while (j < n && path.charAt(j) != '/')
                j++;
            String item = path.substring(i, j);
            if (item.equals("".."")) {
                if (!d.isEmpty())
                    d.pop();
            } else if (!item.equals(""."")) {
                d.push(item);
            }
            i = j;
        }

        StringBuilder sb = new StringBuilder();
        while (!d.isEmpty())
            sb.append(""/"" + d.pollLast());
        return sb.length() == 0 ? ""/"" : sb.toString();
    }
}
</xmp>"	"leetcode"
"leetcode_73"	"<p>给定一个&nbsp;<code><em>m</em> x <em>n</em></code> 的矩阵，如果一个元素为 <strong>0 </strong>，则将其所在行和列的所有元素都设为 <strong>0</strong> 。请使用 <strong><a href=""http://baike.baidu.com/item/%E5%8E%9F%E5%9C%B0%E7%AE%97%E6%B3%95"" target=""_blank"">原地</a></strong> 算法<strong>。</strong></p>

<ul>
</ul>

<p>&nbsp;</p>

<p><strong>示例 1：</strong></p>
<img alt="""" src=""https://assets.leetcode.com/uploads/2020/08/17/mat1.jpg"" style=""width: 450px; height: 169px;"" />
<pre>
<strong>输入：</strong>matrix = [[1,1,1],[1,0,1],[1,1,1]]
<strong>输出：</strong>[[1,0,1],[0,0,0],[1,0,1]]
</pre>

<p><strong>示例 2：</strong></p>
<img alt="""" src=""https://assets.leetcode.com/uploads/2020/08/17/mat2.jpg"" style=""width: 450px; height: 137px;"" />
<pre>
<strong>输入：</strong>matrix = [[0,1,2,0],[3,4,5,2],[1,3,1,5]]
<strong>输出：</strong>[[0,0,0,0],[0,4,5,0],[0,3,1,0]]
</pre>

<p>&nbsp;</p>

<p><strong>提示：</strong></p>

<ul>
    <li><code>m == matrix.length</code></li>
    <li><code>n == matrix[0].length</code></li>
    <li><code>1 &lt;= m, n &lt;= 200</code></li>
    <li><code>-2<sup>31</sup> &lt;= matrix[i][j] &lt;= 2<sup>31</sup> - 1</code></li>
</ul>

<p>&nbsp;</p>

<p><strong>进阶：</strong></p>

<ul>
    <li>一个直观的解决方案是使用 &nbsp;<code>O(<em>m</em><em>n</em>)</code>&nbsp;的额外空间，但这并不是一个好的解决方案。</li>
    <li>一个简单的改进方案是使用 <code>O(<em>m</em>&nbsp;+&nbsp;<em>n</em>)</code> 的额外空间，但这仍然不是最好的解决方案。</li>
    <li>你能想出一个仅使用常量空间的解决方案吗？</li>
</ul>
<div><div>Related Topics</div><div><li>数组</li><li>哈希表</li><li>矩阵</li></div></div><br><div><li>👍 657</li><li>👎 0</li></div>"	"<xmp>class Solution {

    int m, n;

    public void setZeroes(int[][] matrix) {
        m = matrix.length;
        n = matrix[0].length;

        boolean[] rowZero = new boolean[m];
        boolean[] colZero = new boolean[n];
        int row = matrix.length;
        int col = matrix[0].length;
        for (int i = 0; i < row; i++) {
            for (int j = 0; j < col; j++) {
                if (matrix[i][j] == 0) {
                    rowZero[i] = true;
                    colZero[j] = true;
                }
            }
        }
        for (int i = 0; i < row; i++) {
            for (int j = 0; j < col; j++) {
                if (rowZero[i] || colZero[j])
                    matrix[i][j] = 0;
            }
        }
    }
}
</xmp>"	"leetcode"
